time,srcip,srcport,dstip,dstport,funccode
1424274552035906,3232235875,4539,3232235877,502,1
1424274552066925,3232235875,4540,3232235879,502,1
1424274552068592,3232235875,4540,3232235879,502,1
1424274556958276,3232235876,1541,3232235878,502,3
1424274556959108,3232235876,1541,3232235878,502,3
1424274556959599,3232235876,1542,3232235877,502,3
1424274556960460,3232235876,1542,3232235877,502,3
1424274556960930,3232235876,1543,3232235879,502,3
1424274556961813,3232235876,1543,3232235879,502,3
1424274556963172,3232235876,1544,3232235878,502,2
1424274556963981,3232235876,1544,3232235878,502,2
1424274556965565,3232235876,1545,3232235877,502,2
1424274556966396,3232235876,1545,3232235877,502,2
1424274556967959,3232235876,1546,3232235879,502,2
1424274556968725,3232235876,1546,3232235879,502,2
1424274556970392,3232235876,1547,3232235878,502,1
1424274556971173,3232235876,1547,3232235878,502,1
1424274556972719,3232235876,1548,3232235877,502,1
1424274556973489,3232235876,1548,3232235877,502,1
1424274556976169,3232235876,1549,3232235879,502,1
1424274556977196,3232235876,1549,3232235879,502,1
1424274561910531,3232235875,4541,3232235877,502,3
1424274561911405,3232235875,4541,3232235877,502,3
1424274561925358,3232235875,4542,3232235878,502,3
1424274561926201,3232235875,4542,3232235878,502,3
1424274561940402,3232235875,4543,3232235879,502,3
1424274561941451,3232235875,4543,3232235879,502,3
1424274561973498,3232235875,4544,3232235877,502,2
1424274561974330,3232235875,4544,3232235877,502,2
1424274561988534,3232235875,4545,3232235878,502,2
1424274561989389,3232235875,4545,3232235878,502,2
1424274561992974,3232235875,4546,3232235878,502,1
1424274561993721,3232235875,4546,3232235878,502,1
1424274562003452,3232235875,4547,3232235879,502,2
1424274562004285,3232235875,4547,3232235879,502,2
1424274562036025,3232235875,4548,3232235877,502,1
1424274562036921,3232235875,4548,3232235877,502,1
1424274562066037,3232235875,4549,3232235879,502,1
1424274562066893,3232235875,4549,3232235879,502,1
1424274566958026,3232235876,1550,3232235877,502,3
1424274566958873,3232235876,1550,3232235877,502,3
1424274566959360,3232235876,1551,3232235878,502,3
1424274566960174,3232235876,1551,3232235878,502,3
1424274566960764,3232235876,1552,3232235879,502,3
1424274566961599,3232235876,1552,3232235879,502,3
1424274566963009,3232235876,1553,3232235877,502,2
1424274566963750,3232235876,1553,3232235877,502,2
1424274566965385,3232235876,1554,3232235878,502,2
1424274566966159,3232235876,1554,3232235878,502,2
1424274566967831,3232235876,1555,3232235879,502,2
1424274566968613,3232235876,1555,3232235879,502,2
1424274566970897,3232235876,1556,3232235877,502,1
1424274566971717,3232235876,1556,3232235877,502,1
1424274566974477,3232235876,1557,3232235879,502,1
1424274566974989,3232235876,1557,3232235879,502,1
1424274566975388,3232235876,1558,3232235878,502,1
1424274566975891,3232235876,1558,3232235878,502,1
1424274571910913,3232235875,4550,3232235877,502,3
1424274571911796,3232235875,4550,3232235877,502,3
1424274571925485,3232235875,4551,3232235878,502,3
1424274571926400,3232235875,4551,3232235878,502,3
1424274571940337,3232235875,4552,3232235879,502,3
1424274571941193,3232235875,4552,3232235879,502,3
1424274571973538,3232235875,4553,3232235877,502,2
1424274571974435,3232235875,4553,3232235877,502,2
1424274571988502,3232235875,4554,3232235878,502,2
1424274571989357,3232235875,4554,3232235878,502,2
1424274571992597,3232235875,4555,3232235878,502,1
1424274571993362,3232235875,4555,3232235878,502,1
1424274572003381,3232235875,4556,3232235879,502,2
1424274572004209,3232235875,4556,3232235879,502,2
1424274572036142,3232235875,4557,3232235877,502,1
1424274572036988,3232235875,4557,3232235877,502,1
1424274572066029,3232235875,4558,3232235879,502,1
1424274572066876,3232235875,4558,3232235879,502,1
1424274576956690,3232235876,1559,3232235879,502,3
1424274576957545,3232235876,1559,3232235879,502,3
1424274576958018,3232235876,1560,3232235877,502,3
1424274576958840,3232235876,1560,3232235877,502,3
1424274576959621,3232235876,1561,3232235878,502,3
1424274576960326,3232235876,1561,3232235878,502,3
1424274576961710,3232235876,1562,3232235879,502,2
1424274576962499,3232235876,1562,3232235879,502,2
1424274576964141,3232235876,1563,3232235877,502,2
1424274576964966,3232235876,1563,3232235877,502,2
1424274576966544,3232235876,1564,3232235878,502,2
1424274576967350,3232235876,1564,3232235878,502,2
1424274576968938,3232235876,1565,3232235879,502,1
1424274576969706,3232235876,1565,3232235879,502,1
1424274576971510,3232235876,1566,3232235877,502,1
1424274576972273,3232235876,1566,3232235877,502,1
1424274576973919,3232235876,1567,3232235878,502,1
1424274576974679,3232235876,1567,3232235878,502,1
1424274581909177,3232235875,4559,3232235877,502,3
1424274581910058,3232235875,4559,3232235877,502,3
1424274581926585,3232235875,4560,3232235878,502,3
1424274581927413,3232235875,4560,3232235878,502,3
1424274581941443,3232235875,4561,3232235879,502,3
1424274581942335,3232235875,4561,3232235879,502,3
1424274581972086,3232235875,4562,3232235877,502,2
1424274581972919,3232235875,4562,3232235877,502,2
1424274581989603,3232235875,4563,3232235878,502,2
1424274581990416,3232235875,4563,3232235878,502,2
1424274581994067,3232235875,4564,3232235878,502,1
1424274581994821,3232235875,4564,3232235878,502,1
1424274582004561,3232235875,4565,3232235879,502,2
1424274582005383,3232235875,4565,3232235879,502,2
1424274582034589,3232235875,4566,3232235877,502,1
1424274582035465,3232235875,4566,3232235877,502,1
1424274582066721,3232235875,4567,3232235879,502,1
1424274582068218,3232235875,4567,3232235879,502,1
1424274586956623,3232235876,1568,3232235878,502,3
1424274586957423,3232235876,1568,3232235878,502,3
1424274586957945,3232235876,1569,3232235879,502,3
1424274586958837,3232235876,1569,3232235879,502,3
1424274586959319,3232235876,1570,3232235877,502,3
1424274586960184,3232235876,1570,3232235877,502,3
1424274586961538,3232235876,1571,3232235878,502,2
1424274586962317,3232235876,1571,3232235878,502,2
1424274586963941,3232235876,1572,3232235879,502,2
1424274586964704,3232235876,1572,3232235879,502,2
1424274586966352,3232235876,1573,3232235877,502,2
1424274586967113,3232235876,1573,3232235877,502,2
1424274586968721,3232235876,1574,3232235878,502,1
1424274586969460,3232235876,1574,3232235878,502,1
1424274586971129,3232235876,1575,3232235879,502,1
1424274586971910,3232235876,1575,3232235879,502,1
1424274586974555,3232235876,1576,3232235877,502,1
1424274586975430,3232235876,1576,3232235877,502,1
1424274591910375,3232235875,4568,3232235877,502,3
1424274591911342,3232235875,4568,3232235877,502,3
1424274591925289,3232235875,4569,3232235878,502,3
1424274591926239,3232235875,4569,3232235878,502,3
1424274591942660,3232235875,4570,3232235879,502,3
1424274591943577,3232235875,4570,3232235879,502,3
1424274591973281,3232235875,4571,3232235877,502,2
1424274591974147,3232235875,4571,3232235877,502,2
1424274591988187,3232235875,4572,3232235878,502,2
1424274591989114,3232235875,4572,3232235878,502,2
1424274591992450,3232235875,4573,3232235878,502,1
1424274591993202,3232235875,4573,3232235878,502,1
1424274592005779,3232235875,4574,3232235879,502,2
1424274592006616,3232235875,4574,3232235879,502,2
1424274592035707,3232235875,4575,3232235877,502,1
1424274592036583,3232235875,4575,3232235877,502,1
1424274592068148,3232235875,4576,3232235879,502,1
1424274592068964,3232235875,4576,3232235879,502,1
1424274592180176,3232235875,4577,3232235877,502,5
1424274592180636,3232235875,4577,3232235877,502,5
1424274596957734,3232235876,1577,3232235877,502,3
1424274596958542,3232235876,1577,3232235877,502,3
1424274596959039,3232235876,1578,3232235878,502,3
1424274596959854,3232235876,1578,3232235878,502,3
1424274596960344,3232235876,1579,3232235879,502,3
1424274596961253,3232235876,1579,3232235879,502,3
1424274596962903,3232235876,1580,3232235877,502,2
1424274596963691,3232235876,1580,3232235877,502,2
1424274596965300,3232235876,1581,3232235878,502,2
1424274596966119,3232235876,1581,3232235878,502,2
1424274596967687,3232235876,1582,3232235879,502,2
1424274596968437,3232235876,1582,3232235879,502,2
1424274596970060,3232235876,1583,3232235877,502,1
1424274596970893,3232235876,1583,3232235877,502,1
1424274596972431,3232235876,1584,3232235878,502,1
1424274596973213,3232235876,1584,3232235878,502,1
1424274596974832,3232235876,1585,3232235879,502,1
1424274596975614,3232235876,1585,3232235879,502,1
1424274601912148,3232235875,4578,3232235877,502,3
1424274601912150,3232235875,4578,3232235877,502,3
1424274601926617,3232235875,4579,3232235878,502,3
1424274601926619,3232235875,4579,3232235878,502,3
1424274601941797,3232235875,4580,3232235879,502,3
1424274601941798,3232235875,4580,3232235879,502,3
1424274601974625,3232235875,4581,3232235877,502,2
1424274601974626,3232235875,4581,3232235877,502,2
1424274601989681,3232235875,4582,3232235878,502,2
1424274601989683,3232235875,4582,3232235878,502,2
1424274601992118,3232235875,4583,3232235878,502,1
1424274601992121,3232235875,4583,3232235878,502,1
1424274602004606,3232235875,4584,3232235879,502,2
1424274602004608,3232235875,4584,3232235879,502,2
1424274602037184,3232235875,4585,3232235877,502,1
1424274602037186,3232235875,4585,3232235877,502,1
1424274602066319,3232235875,4586,3232235879,502,1
1424274602066321,3232235875,4586,3232235879,502,1
1424274606956260,3232235876,1586,3232235879,502,3
1424274606956394,3232235876,1586,3232235879,502,3
1424274606957032,3232235876,1587,3232235877,502,3
1424274606957167,3232235876,1587,3232235877,502,3
1424274606957276,3232235876,1588,3232235878,502,3
1424274606958309,3232235876,1588,3232235878,502,3
1424274606958334,3232235876,1589,3232235879,502,2
1424274606958602,3232235876,1589,3232235879,502,2
1424274606960262,3232235876,1590,3232235877,502,2
1424274606960268,3232235876,1590,3232235877,502,2
1424274606960341,3232235876,1591,3232235878,502,2
1424274606960722,3232235876,1591,3232235878,502,2
1424274606961410,3232235876,1592,3232235879,502,1
1424274606962028,3232235876,1592,3232235879,502,1
1424274606962437,3232235876,1593,3232235877,502,1
1424274606963287,3232235876,1593,3232235877,502,1
1424274606963408,3232235876,1594,3232235878,502,1
1424274606964592,3232235876,1594,3232235878,502,1
1424274611911302,3232235875,4587,3232235877,502,3
1424274611912140,3232235875,4587,3232235877,502,3
1424274611926163,3232235875,4588,3232235878,502,3
1424274611927074,3232235875,4588,3232235878,502,3
1424274611941157,3232235875,4589,3232235879,502,3
1424274611942058,3232235875,4589,3232235879,502,3
1424274611974277,3232235875,4590,3232235877,502,2
1424274611975113,3232235875,4590,3232235877,502,2
1424274611989272,3232235875,4591,3232235878,502,2
1424274611990091,3232235875,4591,3232235878,502,2
1424274611993676,3232235875,4592,3232235878,502,1
1424274611994455,3232235875,4592,3232235878,502,1
1424274612004136,3232235875,4593,3232235879,502,2
1424274612005014,3232235875,4593,3232235879,502,2
1424274612037084,3232235875,4594,3232235877,502,1
1424274612037888,3232235875,4594,3232235877,502,1
1424274612066369,3232235875,4595,3232235879,502,1
1424274612067896,3232235875,4595,3232235879,502,1
1424274616957291,3232235876,1595,3232235879,502,3
1424274616958119,3232235876,1595,3232235879,502,3
1424274616958702,3232235876,1596,3232235878,502,3
1424274616959572,3232235876,1596,3232235878,502,3
1424274616960964,3232235876,1597,3232235879,502,2
1424274616961716,3232235876,1597,3232235879,502,2
1424274616962423,3232235876,1598,3232235877,502,3
1424274616963285,3232235876,1598,3232235877,502,3
1424274616964622,3232235876,1599,3232235878,502,2
1424274616965403,3232235876,1599,3232235878,502,2
1424274616967082,3232235876,1600,3232235879,502,1
1424274616967800,3232235876,1600,3232235879,502,1
1424274616969487,3232235876,1601,3232235877,502,2
1424274616970255,3232235876,1601,3232235877,502,2
1424274616972602,3232235876,1602,3232235878,502,1
1424274616973425,3232235876,1602,3232235878,502,1
1424274616976795,3232235876,1603,3232235877,502,1
1424274616977578,3232235876,1603,3232235877,502,1
1424274621909994,3232235875,4596,3232235877,502,3
1424274621910967,3232235875,4596,3232235877,502,3
1424274621924962,3232235875,4597,3232235878,502,3
1424274621925924,3232235875,4597,3232235878,502,3
1424274621942241,3232235875,4598,3232235879,502,3
1424274621943133,3232235875,4598,3232235879,502,3
1424274621972942,3232235875,4599,3232235877,502,2
1424274621973793,3232235875,4599,3232235877,502,2
1424274621987771,3232235875,4600,3232235878,502,2
1424274621988592,3232235875,4600,3232235878,502,2
1424274621992260,3232235875,4601,3232235878,502,1
1424274621993045,3232235875,4601,3232235878,502,1
1424274622005273,3232235875,4602,3232235879,502,2
1424274622006127,3232235875,4602,3232235879,502,2
1424274622035312,3232235875,4603,3232235877,502,1
1424274622036173,3232235875,4603,3232235877,502,1
1424274622067774,3232235875,4604,3232235879,502,1
1424274622068607,3232235875,4604,3232235879,502,1
1424274626958349,3232235876,1604,3232235877,502,3
1424274626959163,3232235876,1604,3232235877,502,3
1424274626959789,3232235876,1605,3232235878,502,3
1424274626960543,3232235876,1605,3232235878,502,3
1424274626961105,3232235876,1606,3232235879,502,3
1424274626961946,3232235876,1606,3232235879,502,3
1424274626963302,3232235876,1607,3232235877,502,2
1424274626964083,3232235876,1607,3232235877,502,2
1424274626965708,3232235876,1608,3232235878,502,2
1424274626966614,3232235876,1608,3232235878,502,2
1424274626968775,3232235876,1609,3232235879,502,2
1424274626969632,3232235876,1609,3232235879,502,2
1424274626970410,3232235876,1610,3232235877,502,1
1424274626971242,3232235876,1610,3232235877,502,1
1424274626973919,3232235876,1611,3232235878,502,1
1424274626974602,3232235876,1611,3232235878,502,1
1424274626974964,3232235876,1612,3232235879,502,1
1424274626975442,3232235876,1612,3232235879,502,1
1424274631911132,3232235875,4605,3232235877,502,3
1424274631912024,3232235875,4605,3232235877,502,3
1424274631926066,3232235875,4606,3232235878,502,3
1424274631926648,3232235875,4606,3232235878,502,3
1424274631940752,3232235875,4607,3232235879,502,3
1424274631941618,3232235875,4607,3232235879,502,3
1424274631974079,3232235875,4608,3232235877,502,2
1424274631974900,3232235875,4608,3232235877,502,2
1424274631988832,3232235875,4609,3232235878,502,2
1424274631989671,3232235875,4609,3232235878,502,2
1424274631993129,3232235875,4610,3232235878,502,1
1424274631993882,3232235875,4610,3232235878,502,1
1424274632003726,3232235875,4611,3232235879,502,2
1424274632004568,3232235875,4611,3232235879,502,2
1424274632036310,3232235875,4612,3232235877,502,1
1424274632037178,3232235875,4612,3232235877,502,1
1424274632066437,3232235875,4613,3232235879,502,1
1424274632067331,3232235875,4613,3232235879,502,1
1424274636958528,3232235876,1613,3232235879,502,3
1424274636959350,3232235876,1613,3232235879,502,3
1424274636960570,3232235876,1614,3232235877,502,3
1424274636961451,3232235876,1614,3232235877,502,3
1424274636961893,3232235876,1615,3232235878,502,3
1424274636962697,3232235876,1615,3232235878,502,3
1424274636964035,3232235876,1616,3232235877,502,2
1424274636964838,3232235876,1616,3232235877,502,2
1424274636966425,3232235876,1617,3232235878,502,2
1424274636967280,3232235876,1617,3232235878,502,2
1424274636968826,3232235876,1618,3232235877,502,1
1424274636969632,3232235876,1618,3232235877,502,1
1424274636971283,3232235876,1619,3232235878,502,1
1424274636972065,3232235876,1619,3232235878,502,1
1424274637023192,3232235876,1620,3232235879,502,2
1424274637023949,3232235876,1620,3232235879,502,2
1424274637083914,3232235876,1621,3232235879,502,1
1424274637084752,3232235876,1621,3232235879,502,1
1424274641909564,3232235875,4614,3232235877,502,3
1424274641910412,3232235875,4614,3232235877,502,3
1424274641926884,3232235875,4615,3232235878,502,3
1424274641927817,3232235875,4615,3232235878,502,3
1424274641942046,3232235875,4616,3232235879,502,3
1424274641942972,3232235875,4616,3232235879,502,3
1424274641972554,3232235875,4617,3232235877,502,2
